web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548234671-316","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TechCharts","Aksel Kibar, CMT","Logarithmic vs. Linear charting. A frequently asked question. I prefer logarithmic scale charting as I analyze slightly longer-term duration charts. 

An important difference between Log & Lin. Breakdown/out signals are earlier on Log scale charts. $GOOG $QQQpic.twitter.com/daCr1yMiV7","1","24","79","1545153788000","9:23 AM - 18 Dec 2018","/TechCharts/status/1075079026128158720"
"1548234671-279","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@econalert","TREA","$GOOG #patent 20190018568 METHODS, SYSTEMS, AND MEDIA FOR PRESENTING MEDIA CONTENT PREVIEWS #tech #IP #research http://trea.com/doc/20190018568 pic.twitter.com/2whfH67oMM","","","1","1547727982000","4:26 AM - 17 Jan 2019","/econalert/status/1085875978331738114"
"1548234671-715","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jowens510","Jeremy C. Owens","YouTube and Instagram are two of the biggest apps of all time, and are believed to bring in billions of dollars every year.

Yet we don't know how many billions, because Google and Facebook won't tell us.
http://on.mktw.net/2ngltHt 
$GOOG $GOOGL $FBpic.twitter.com/AjLudVT0AT","","5","8","1516978930000","7:02 AM - 26 Jan 2018","/jowens510/status/956905106053746689"
"1548234671-402","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Q3 2018 Earnings LIVE Webcasts Thursday Oct 25: $TWTR $GOOGL $GOOG $VRSN $AMZN https://www.domainmondo.com/2018/10/twitter-twtr-q3-2018-earnings-live.html … #Twitter #Verisign #Google #Amazon #stocks #StockMarket #investors #investingpic.twitter.com/GRrqpgClU2","","26","23","1540423653000","4:27 PM - 24 Oct 2018","/DomainMondo/status/1055239401016573953"
"1548234671-497","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","The idea behind Google's “Other Bets"" is that a you don’t have to be right all the time, because a few big winners can more than make up for your losers. Sounds a whole lot like one of the key precepts of Foolish investing. $GOOG $GOOGLhttps://www.fool.com/investing/2018/07/26/is-alphabets-craziest-moonshot-starting-to-pay-off.aspx …","2","6","23","1532713213000","10:40 AM - 27 Jul 2018","/themotleyfool/status/1022899471775145984"
"1548234671-597","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@semil","Semil","Saw earlier report of median $FB salary being $240K, would guess $GOOG is similar, but Apple is lower. Whether high or low, now part of the discourse. https://twitter.com/ByRosenberg/status/986810440805113856 …","5","3","23","1524155186000","9:26 AM - 19 Apr 2018","/semil/status/987004505328779264"
"1548234671-603","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OpenOutcrier","Open Outcrier","$GOOG (+0.8% pre) Google poised to emerge unscathed from European antitrust crackdown - Reuters

http://ooc.bz/l/22385","","4","4","1523535562000","5:19 AM - 12 Apr 2018","/OpenOutcrier/status/984405613689102337"
"1548234671-705","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockTwits","StockTwits","How many employees does Alphabet have? 80,110.

That's a record for the company and massive growth from last year -> https://stocktwits.com/TraceyRyniec/message/111297247 …
 
$GOOGL $GOOG","2","6","11","1517519476000","1:11 PM - 1 Feb 2018","/StockTwits/status/959172320685412353"
"1548234671-453","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Fortunately we're in #Cannabis stocks which are more than offsetting weakness in tech and Disney. Just an epic run in $CRON $CGC $TLRY Lefty is probably crying on #CNBC LOL. $DIS $GOOG $TSLA $FB $NFLX","4","2","9","1536090676000","12:51 PM - 4 Sep 2018","/GerberKawasaki/status/1037065581122318337"
"1548234671-552","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","'Europe will become a digital backwater': there's a new war over online privacy and metadata in Europe right now $FB $GOOG https://read.bi/2xmV969 pic.twitter.com/JOXmWrVBkc","2","18","14","1527590454000","3:40 AM - 29 May 2018","/businessinsider/status/1001413064959381505"
"1548234671-614","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LanceRoberts","Lance Roberts","Why The Market Collapsed & What To Expect Next - @DougKass lays out 19-reasons of what is happening and what to be thinking about. #MustRead $SPY $AAPL $NFLX $TSLA $GOOG $MSFT $INTC $FB $AMZNpic.twitter.com/Ix02sp7jyP","7","10","18","1522846803000","6:00 AM - 4 Apr 2018","/LanceRoberts/status/981516750792548352"
"1548234671-611","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@EcexExchange","Ecex Exchange  - Ziggurat","Service Fees for upcoming Token Trading   http://Ecex.Exchange    #bitcoin #blockchain #crypto #ico #trading #ethereum #currency #eth #btc #altcoin #tokensale #tokens #crowdsales  $AMZN $ETSY $WMT $JPM $FB $WFC $GOOG $SNAP $TWTR  $aapl $QQQ  #Zigguraticopic.twitter.com/hR4ARfNlD1","2","111","123","1523256006000","11:40 PM - 8 Apr 2018","/EcexExchange/status/983233071452442626"
"1548234671-694","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The next version of Android will reportedly be designed to support notches — just like the iPhone X $GOOG $AAPL http://read.bi/2EnpT5X pic.twitter.com/ELaRRI2bhh","2","11","11","1518438164000","4:22 AM - 12 Feb 2018","/businessinsider/status/963025578755534848"
"1548234671-429","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@arnabch01","Arnab","Gift of Vision
#StemCell #PhotodynamicTherapy #epigenetics can stop #MacularDegeneration
#AI #ML #BigData #IoT #robotics #3dp #HPC #nanobiotech #genomics #scientists pl invent #Apps #treatments fr #blind
$GOOG $MSFT $AAPL $MRK $PFE $JNJ $ABT $AZN $BMY $GSK $LLY #CELG
#Milliaspic.twitter.com/B6YVEesYUQ","2","56","77","1537835932000","5:38 PM - 24 Sep 2018","/arnabch01/status/1044385712597078018"
"1548234671-693","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The CEO of YouTube took a shot at Facebook: 'They should get back to baby pictures' $GOOG $FB http://read.bi/2GbbSJ7 pic.twitter.com/IW4MHUBskP","2","11","22","1518514282000","1:31 AM - 13 Feb 2018","/businessinsider/status/963344840414121984"
"1548234671-634","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@johnnyryan","Johnny Ryan","Google's GDPR strategy: sensibly adopts non-personal ad targeting. But has also taken an approach to consent for personal data use in advertising that publishers will find hard to accept. 
$Goog #GDPR #adtechhttps://pagefair.com/blog/2018/googles-nonpersonal-ads/ …","","10","15","1522167987000","9:26 AM - 27 Mar 2018","/johnnyryan/status/978669588782239744"
"1548234671-468","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Melt_Dem","Meltem Demirors","6/ $GOOG?  2,400% since IPO pic.twitter.com/Jr1C84VZox","3","1","12","1534256200000","7:16 AM - 14 Aug 2018","/Melt_Dem/status/1029371231181656064"
"1548234671-498","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@NoraKAli","Nora Ali","Tech earnings so far in 5 words:

$TWTR: goodbye users, hello clean-up!
$AMZN: race to trillion? got this!
$FB: uh oh, spaghettio, Instagram help!
$NFLX: subscriber miss? nbd, spend more!
$GOOG: fines? can handle, we goog!

#CheddarLIVE","","24","67","1532708091000","9:14 AM - 27 Jul 2018","/NoraKAli/status/1022877990542352385"
"1548234671-248","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ACInvestorBlog","Antonio Costa","$GOOG perfect follow through day. Watch the break of the $1092.18 zone to expect further gains. pic.twitter.com/H1b3HVpT2E","","9","20","1547761068000","1:37 PM - 17 Jan 2019","/ACInvestorBlog/status/1086014749555470336"
"1548234671-161","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@500KLA","Αλέξανδρος","Day 4 without @googlefi no customer service available by email phone or chat $GOOG #GoogleFi","2","","","1548182862000","10:47 AM - 22 Jan 2019","/500KLA/status/1087783883796447232"
"1548234671-510","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Can Tesla get cash if needed. Of course. VCs just put a billion into scooters.  Crappy scooters that get destroyed in a few weeks. That cost $5-$20 a day to charge and service. They charge $2 to ride. Think that’s going to work? #google #uber $goog","37","34","148","1532351858000","6:17 AM - 23 Jul 2018","/GerberKawasaki/status/1021383839401193472"
"1548234671-349","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Jason","jason  🦄 🦄 🦄 🦄 🦄 🦄","very disappointed that @google, #larrypage, #sergeybrin & @sundarpichai would build a censored search engine for communists. 

How could you sleep at night knowing that  $goog would be forced to hand over journalists, religious leaders & artists for torture & imprisonment?","8","8","44","1543527159000","1:32 PM - 29 Nov 2018","/Jason/status/1068256448528900096"
"1548234671-164","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LarryLivinston","Steve","Spreading...
https://www.scmp.com/economy/china-economy/article/2183054/taiwan-export-orders-hit-steepest-drop-32-months-china-us …
$spy $spx $es_f $nq_f $qqq $aapl $amzn $nvda $labu $cl_f $tlt $dal $orcl $jnk $zb_f $msft $jpm $baba $nkd $ewj $bili $iq $c $gs $sq $tsla $dia $xlf $xle $fb $nflx $goog $mu $uvxy $gld","","","","1548113067000","3:24 PM - 21 Jan 2019","/LarryLivinston/status/1087491140063059968"
"1548234671-458","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@UTR_INFO","UTR Equities #UTR","Enjoy your Labor Day and be safe everyone!   

And Remember promo pricing closes tonight at midnight EST $SPY $AAPL $NFLX $TWTR $AMZN $GOOG $X $TSLA $OSTK $BTC $BLSP $MSMY $ETH $AMD $LTC $MU $XLF $BAChttps://twitter.com/utr_info/status/1034536649198325761?s=21 …","","3","9","1535982529000","6:48 AM - 3 Sep 2018","/UTR_INFO/status/1036611978205298693"
"1548234671-224","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@itsdavidfreedma","david freedman","- JPMORGAN MISS
- APPLE MISS
- FEDEX MISS
- MACYS MISS
- AMERICAN AIRLINES MISS
- NEXT CORRECTION COMING

$spx $spy $qqq $eem $aapl $jpm $gs $c $fb $amzn $crm $tsla $vix $tvix $sqqq $nflx $goog $btc $eth $gld $slv $wfc $ubs $db $dax $indu $dia $hd $low $m $t $ma $v $pypl $sq $vnqpic.twitter.com/HquRXX27oN","3","3","5","1547553661000","4:01 AM - 15 Jan 2019","/itsdavidfreedma/status/1085144824997707776"
"1548234671-539","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CarsPerforming","24/7 Money Maker.","$BIOAQ #ORACLE Interested and $116+ Million in assets. We might have the Mother Ship with this one $$$$$$  $FB $TSLA $GOOG pic.twitter.com/BPY86TXud7","1","14","18","1528850782000","5:46 PM - 12 Jun 2018","/CarsPerforming/status/1006699261457764352"
"1548234671-582","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BarrySchwartzBW","Barry Schwartz","33 quarters in a row of 20% growth for Google. Valuation at 17x 2019 earnings ex cash. A slight premium to the market for all this. $GOOG","","2","25","1524573997000","5:46 AM - 24 Apr 2018","/BarrySchwartzBW/status/988761125394272256"
"1548234671-303","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JonhaRichman","Jonha Richman","Don't listen to the naysayers. Listen to the $GOOG CEO. $BTCpic.twitter.com/8I0xid6f61","3","20","71","1546484462000","7:01 PM - 2 Jan 2019","/JonhaRichman/status/1080660279439118336"
"1548234671-670","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@craigbuj","Craig Bujnowski","interesting data on the rise of Amazon Echo + Voice Commerce   $AMZN $BABA $JD $GOOG $MSFT http://www.occstrategy.com/-/media/files/news-media/usa/occ-retail-ip-voice-infographic--usa.ashx?la=en-US&hash=B21EB79A99351FC889DF1624C837F9D1561F1D1F …pic.twitter.com/1UAXLGLTeM","1","4","15","1519927200000","10:00 AM - 1 Mar 2018","/craigbuj/status/969271045613080576"
"1548234671-443","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@madaznfootballr","madaz","NEW BLOG POST: How STRONG is your Stock? Using the RSI (Relative Strength Index)

http://bit.ly/2OgerOi 

$TLRY $CGC $CRON $NLST $RENN $SSC $ATOS $SPY $AAPL $GOOG $FB $AMZN $TSLA $NFLXpic.twitter.com/XPbFnr9AXB","10","5","41","1536783182000","1:13 PM - 12 Sep 2018","/madaznfootballr/status/1039970161946546176"
"1548234671-427","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@rjosephLS","Ruben Joseph","$GOOG Google Reverses Ban On Cryptocurrency Exchange Advertising In US & Japan – CNBC https://www.cnbc.com/2018/09/25/google-reverses-ban-on-cryptocurrency-exchange-advertising-in-us-japan.html …","2","51","99","1537888143000","8:09 AM - 25 Sep 2018","/rjosephLS/status/1044604701004697601"
"1548234671-612","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","YouTube Kids is reportedly releasing a version that swaps out the algorithm for actual humans $GOOG $GOOGL https://read.bi/2GDdboE pic.twitter.com/7lzGSE2Fba","","4","14","1523061046000","5:30 PM - 6 Apr 2018","/businessinsider/status/982415350821158912"
"1548234671-440","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SusanLiTV","Susan Li","#China #Trump trade dragging on shares with #technology seeing its worst day since end of July #amazon $amzn #Apple $aapl taking the rest of Faangs down $fb $nflx $goog $googl $esrx $ci $dji $spx $ndxhttps://twitter.com/FoxBusiness/status/1041782883415982081 …","2","3","22","1537217307000","1:48 PM - 17 Sep 2018","/SusanLiTV/status/1041791012857896960"
"1548234671-489","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Street_Insider","Streetinsider.com","http://Baidu.com  $BIDU Slammed 8%  on reports Google $GOOGL $GOOG to Launch Censored Search Engine in China https://www.streetinsider.com/Corporate+News/Google+plans+censored+version+of+search+engine+in+China%3A+The+Intercept/14457234.html …","2","13","7","1533122644000","4:24 AM - 1 Aug 2018","/Street_Insider/status/1024616749969416192"
"1548234671-252","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@JerryCap","Jerry Capital","$GOOG gonna have almost 10% of gross revenues from hardware in 2020 pic.twitter.com/h2A4VDfIlJ","2","","16","1547437737000","7:48 PM - 13 Jan 2019","/JerryCap/status/1084658602034499584"
"1548234671-358","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review: 1) $AAPL Apple's Core Problems, 2) Future High Tech Wars https://www.domainmondo.com/2018/11/tech-review-1-apples-core-problems-2.html … #Apple #iPhoneXR  #China #tech #investor #StockMarket #investments #bitcoin #CloudComputing $AMZN #Amazon $GOOGL $GOOG #Google $MSFT #Microsoftpic.twitter.com/VFA3cWPtdl","1","23","26","1543015659000","3:27 PM - 23 Nov 2018","/DrivingTheDay/status/1066111062678937600"
"1548234671-626","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TMFInnovator","Simon Erickson","Here's some painful public shaming. My 3 biggest investing mistakes of all time:

1) Sold $GOOG @ $155 (spl adj) in '08 
2) Sold $AMZN @ $87 in '09 
3) Sold $NFLX @ $23 (spl adj) in '10 

And all 3 were up big when I sold them. The moral of the story? Hold on to your winners!","11","20","88","1522341456000","9:37 AM - 29 Mar 2018","/TMFInnovator/status/979397171920474112"
"1548234671-298","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jowens510","Jeremy C. Owens","AMD is working with Google on its streaming video game project,  Project Stream.
$AMD $GOOG $GOOGL","1","6","7","1547057113000","10:05 AM - 9 Jan 2019","/jowens510/status/1083062151739129856"
"1548234671-660","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@iamstacetheace","Stacey","Interesting data Heap compiled on customer conversion
Highest conversion rates are $GOOG and Bing ($MSFT)
<$200 shopping carts have better conversion overall 
$FB and $SNAP drive the most traffic to websites
https://heapanalytics.com/blog/data-stories/4-key-facts-you-should-know-before-allocating-ad-spend … pic.twitter.com/AFi5gRLg5W","1","16","31","1520554575000","4:16 PM - 8 Mar 2018","/iamstacetheace/status/971902450415362048"
"1548234671-198","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Sunset_Trader_","Sunset_Trader","$GOOG   I really want to see this pattern H&S complete. 



#trade $dji $es $crypto #market $spxpic.twitter.com/Rtlqe8BlNQ","","","","1548198630000","3:10 PM - 22 Jan 2019","/Sunset_Trader_/status/1087850019040808960"
"1548234671-475","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@nikkibajpai","Prableen Bajpai","6 Companies Spending The Most On R&D 

$AMZN $MSFT $INTC $SSNLF $VLKAY $GOOGL $GOOG
#ResearchAndDevelopment #Innovation #Investment #Research #AI #MachineLeaning #blockchain #robotics

@amazon @intel @Microsoft @Samsung @Volkswagenhttp://bit.ly/2M97VLw","","4","5","1533775246000","5:40 PM - 8 Aug 2018","/nikkibajpai/status/1027353962008256512"
"1548234671-322","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","LIVE Video Replay Google CEO Testifying Before US House Judiciary Committee Dec 11 https://www.domainmondo.com/2018/12/google-ceo-testifies-before-house.html … $GOOG $GOOGL #StockMarket #investors #data #dataprivacy #dataprotection #privacy #bias #accountable #transparent #GDPR #search #GoogleHearing #Googlepic.twitter.com/2QURUPA5Kh","","26","25","1544570947000","3:29 PM - 11 Dec 2018","/DomainMondo/status/1072634414805540864"
"1548234671-182","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockAuthority","StockAuthority","$AMRH for @Kody_Blevins8
AMRH has a slight lag upside potential vs broad tech market as shown. 
However, the idea is they should announce some news teased in their conference calls about working w a large cloud service provider, maybe $GOOG.  I am long some in case that happens pic.twitter.com/eWtRnf8kXL","","1","3","1548104080000","12:54 PM - 21 Jan 2019","/StockAuthority/status/1087453447304036352"
"1548234671-286","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@thebigpictureny","The Big Picture","DEC NY FED BUSINESS LEADERS SURVEY LOWEST SINCE 2009

$spx $spy $qqq $iwm $eem $aapl $fb $amzn $goog $tsla $nflx $btc $eth $gld $slv $vix $tvix $vxx $mu $amd $nvda $x $dxy $gs $jpm $c $msft $f $gm $ge $cgc $cron $gwph $tlrypic.twitter.com/JAtAyWeSld","1","3","4","1547395331000","8:02 AM - 13 Jan 2019","/thebigpictureny/status/1084480738286800908"
"1548234671-268","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TradeWithNinja","TheTradingNinja[Kelts $SPX Owner]","$AAPL Daily Visual: + Weekly (+3pts)Updated

Dont @ me just my thoughts (holding monthlies)

$googl $fb $amzn $nflx $goog pic.twitter.com/VQzO2lllmU","","1","6","1547606914000","6:48 PM - 15 Jan 2019","/TradeWithNinja/status/1085368183488499713"
"1548234671-163","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@VetTechTrader","Chad Kusserow","You can own $IBM at a forward levered FCF yield of 7.5% w/ barely any growth or $GOOG at ~6% w/ accelerating FCF profile and close to 20% growth; $IBM has 50B in debt (incl pension obligations) vs. $GOOG w/ ~120B in net cash","9","17","93","1548195915000","2:25 PM - 22 Jan 2019","/VetTechTrader/status/1087838632227074048"
"1548234671-482","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","World's 20 Largest Tech Companies - All either from the U.S. or China https://www.domainmondo.com/2018/08/apple-to-toutiao-worlds-20-largest-tech.html … #technology #stocks #investors #Apple $AAPL #Amazon $AMZN #Google $GOOGL $GOOG #Microsoft $MSFT #Chinapic.twitter.com/dPL3egCBxm","","26","28","1533508199000","3:29 PM - 5 Aug 2018","/DomainMondo/status/1026233886798475269"
"1548234671-445","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@theflynews","The Fly","REPORT: AG Sessions weighs probe of social media companies $GOOG $GOOGL $FB $TWTR https://bit.ly/2CMuD8L","","4","4","1536708600000","4:30 PM - 11 Sep 2018","/theflynews/status/1039657340457238528"
"1548234671-751","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The documentary about Google DeepMind's 'AlphaGo' algorithm is now available on Netflix $GOOG http://read.bi/2CEk186 pic.twitter.com/9xD80GpKDT","2","24","52","1514886691000","1:51 AM - 2 Jan 2018","/businessinsider/status/948129619730944000"
"1548234671-659","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@EcexExchange","Ecex Exchange  - Ziggurat","http://Ecex.Exchange    will buy distressed loans and other distressed contractual rights for Ziggurat tokens at a price 1 ZIG = 1 EUR.  $AMZN $ETSY $BABA $WMT $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm $LABU $ENTA $TSLA #bitcoinpic.twitter.com/s9Q3pIumrt","","39","50","1520594293000","3:18 AM - 9 Mar 2018","/EcexExchange/status/972069037000876038"
"1548234671-299","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MONEYEMPIRE","MoneyEmpire","$SPY $DJIA $FB $AAPL $AMZN $GOOG $GOOGLpic.twitter.com/M3U7KnUkG7","","8","8","1546973952000","10:59 AM - 8 Jan 2019","/MONEYEMPIRE/status/1082713349362577408"
"1548234671-377","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SusanLiTV","Susan Li","$goog $googl #Google capitulated after #GoogleWalkout but no employee representative on the board as demanded for accountabilityhttps://twitter.com/NBCNews/status/1060739010673307650 …","3","6","23","1541735177000","7:46 PM - 8 Nov 2018","/SusanLiTV/status/1060740332655177729"
"1548234671-165","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@gp_finance","Goldium Portfolio","Google $GOOG was buying the technology of Fossil for $40M. Several employees will help Google to build smartwatch to compete with rivals like Apple $AAPL and Fitbit $FIT.","1","","","1547764986000","2:43 PM - 17 Jan 2019","/gp_finance/status/1086031184348545025"
"1548234671-681","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ARKInvest","ARK Invest","Happening now: @CathieDWood discusses $AMZN, $GOOG, and $NFLX on CNBC's @HalftimeReport. Tune in!http://arkinv.st/2GuK0Qj","2","8","15","1519233685000","9:21 AM - 21 Feb 2018","/ARKInvest/status/966362235600887808"
"1548234671-423","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TechCharts","Aksel Kibar, CMT","It is best to analyze long-term chart on logarithmic scale. I.e. On $GOOG price chart connect 2009-2012 lows and extend it to right. You will see that in 2015, price tested the trend line on log scale. pic.twitter.com/meHUjdbeZ5","4","6","37","1538746550000","6:35 AM - 5 Oct 2018","/TechCharts/status/1048205123674152961"
"1548234671-674","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OpenOutcrier","Open Outcrier","Killer thread on $GOOG $GOOGL and the SEChttps://twitter.com/jowens510/status/968529680910430208 …","","3","22","1519821380000","4:36 AM - 28 Feb 2018","/OpenOutcrier/status/968827206381309952"
"1548234671-436","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@NOD008","NOD","$GOOG = Giggle pic.twitter.com/VZ5qDLPvjs","1","1","24","1537378135000","10:28 AM - 19 Sep 2018","/NOD008/status/1042465575505735680"
"1548234671-263","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MyEmpireOfShit","Tommy Tourettes","$FB $APPL $AMZN $NFLX $GOOG pic.twitter.com/AO87mQbKHO","","","","1547756189000","12:16 PM - 17 Jan 2019","/MyEmpireOfShit/status/1085994285869268992"
"1548234671-438","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TradeStation","TradeStation","What do $DIS, $FB, $VIA, and $GOOG all have in common? They’re part of the S&P 500’s Telecommunications sector … but not for long. There’s a big rebalance coming this week. Find out what it means for your favorite techs. #tradethattrend #technologysectorpic.twitter.com/esB8sualUU","2","11","106","1537277410000","6:30 AM - 18 Sep 2018","/TradeStation/status/1042043101064376327"
"1548234671-220","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@ATMcharts","Aaron","$GOOG some pretty great symmetry in this base pic.twitter.com/RSjcShjVEm","1","2","10","1547823084000","6:51 AM - 18 Jan 2019","/ATMcharts/status/1086274866045607938"
